EarTagNumberCurrent	EarTagNumberOriginal	StrainName	Diet	Sex	Status	AgeAtDeath	DateOfBirth	DateDietStart	DateOfDeath	AgeAtSetUp	Weight00 Baseline	DateWeightBaseline	Weight01	AgeAtWeight01	Weight02	AgeAtWeight02	Weight03	AgeAtWeight03	Weight04	AgeAtWeight04	Weight05	AgeAtWeight05	Weight06	AgeAtWeight06	Weight07	AgeAtWeight07	Weight08	AgeAtWeight08	Weight09	AgeAtWeight09	Weight10	AgeAtWeight10	Weight11	AgeAtWeight11	Weight12	AgeAtWeight12	Weight13	AgeAtWeight13	Weight14	AgeAtWeight14	Weight15	AgeAtWeight15	Weight16	AgeAtWeight16	Weight17	AgeAtWeight17	Weight18	AgeAtWeight18	Weight19	AgeAtWeight19	Weight20	AgeAtWeight20		DateWeight01	DateWeight02	DateWeight03	DateWeight04	DateWeight05	DateWeight06	DateWeight07	DateWeight08	DateWeight09	DateWeight10	DateWeight11	DateWeight12	DateWeight13	DateWeight14	DateWeight15	DateWeight16	DateWeight17	DateWeight18	DateWeight19	DateWeight20	DaysOnDietAtWeight01	DaysOnDietAtWeight02	DaysOnDietAtWeight03	DaysOnDietAtWeight04	DaysOnDietAtWeight05	DaysOnDietAtWeight06	DaysOnDietAtWeight07	DaysOnDietAtWeight08	DaysOnDietAtWeight09	DaysOnDietAtWeight10	DaysOnDietAtWeight11	DaysOnDietAtWeight12	DaysOnDietAtWeight13	DaysOnDietAtWeight14	DaysOnDietAtWeight15	DaysOnDietAtWeight16	DaysOnDietAtWeight17	DaysOnDietAtWeight18	DaysOnDietAtWeight19	DaysOnDietAtWeight20
2608	2608	BXD89	CD	F	Natural	723	06/20/2016	08/11/2016	06/13/2018	52	18		20.2	81	23.3	156	23.4	219	24	269	25.8	330	24.5	408	25.7	485	25.5	547	26	611	26.4	676																						09/09/2016	11/23/2016	01/25/2017	03/16/2017	05/16/2017	08/02/2017	10/18/2017	12/19/2017	02/21/2018	04/27/2018											29	104	167	217	278	356	433	495	559	624										
2658	2658	BXD84	CD	F	Euthanized	810	11/04/2016	12/13/2016	01/23/2019	39	17.8		19.6	82	21.5	132	22.2	193	20.3	271	20.2	348	21.8	410	22	474	20.1	538	16.4	586	14.8	663	14.2	720	13.6	775																		01/25/2017	03/16/2017	05/16/2017	08/02/2017	10/18/2017	12/19/2017	02/21/2018	04/26/2018	06/13/2018	08/29/2018	10/25/2018	12/19/2018									43	93	154	232	309	371	435	499	547	624	681	736								
2659	2659	BXD84	CD	F	Natural	817	11/04/2016	12/13/2016	01/30/2019	39	19		21.9	82	22.5	132	27.1	193	27.6	271	25	348	26.5	410	25.2	474	23.4	538	22.1	586	22.9	663	22.2	720	24.9	775																		01/25/2017	03/16/2017	05/16/2017	08/02/2017	10/18/2017	12/19/2017	02/21/2018	04/26/2018	06/13/2018	08/29/2018	10/25/2018	12/19/2018									43	93	154	232	309	371	435	499	547	624	681	736								
2788	2788	BXD75	CD	F	Euthanized	779	03/21/2018	05/08/2018	05/08/2020	48	20.8		22.1	84	18.8	162	25.1	218	26.2	272	24.5	328	25.9	400	26.6	447	24.2	527	24.7	581	24	637	24.7	688	23.6	747																		06/13/2018	08/30/2018	10/25/2018	12/18/2018	02/12/2019	04/25/2019	06/11/2019	08/30/2019	10/23/2019	12/18/2019	02/07/2020	04/06/2020									36	114	170	224	280	352	399	479	533	589	640	699								
2863	2863	BXD191	CD	F	Euthanized	611	06/06/2018	08/13/2018	02/07/2020	68	26.4		27.1	85	25.8	141	28.6	195	30.8	251	31.8	324	29.4	372	31.5	451	32.8	504	33.6	561	35.4	611																						08/30/2018	10/25/2018	12/18/2018	02/12/2019	04/26/2019	06/13/2019	08/31/2019	10/23/2019	12/19/2019	02/07/2020											17	73	127	183	256	304	383	436	493	543										
2467	2467	BXD90	CD	F	Natural	734	11/24/2015	01/14/2016	11/27/2017	51	16.3		19	85	24.8	162	26.7	218	27.1	289	26	364	26	428	27.3	478	26.3	539	25.4	617	24.9	694																						02/17/2016	05/04/2016	06/29/2016	09/08/2016	11/22/2016	01/25/2017	03/16/2017	05/16/2017	08/02/2017	10/18/2017											34	111	167	238	313	377	427	488	566	643										
2435	2435	BXD28	CD	F	Natural	974	09/15/2015	11/06/2015	05/16/2018	52	19		23.2	86	31	155	38.9	232	36.6	288	41.6	360	37.1	434	35.8	498	36.1	548	32.3	609	27.2	687	19.8	764	21.6	826	20.1	890	20.3	955														12/10/2015	02/17/2016	05/04/2016	06/29/2016	09/09/2016	11/22/2016	01/25/2017	03/16/2017	05/16/2017	08/02/2017	10/18/2017	12/19/2017	02/21/2018	04/27/2018							34	103	180	236	308	382	446	496	557	635	712	774	838	903						
2436	2436	BXD28	CD	F	Natural	861	09/15/2015	11/06/2015	01/23/2018	52	18.5		22.3	86	30.7	155	36.1	232	37.5	288	40.3	360	38	434	39.7	498	39.7	548	35	609	34.2	687	25	764	24.8	826																		12/10/2015	02/17/2016	05/04/2016	06/29/2016	09/09/2016	11/22/2016	01/25/2017	03/16/2017	05/16/2017	08/02/2017	10/18/2017	12/19/2017									34	103	180	236	308	382	446	496	557	635	712	774								
2426	2426	BXD16	CD	F	Natural	557	09/15/2015	11/06/2015	03/25/2017	52	19.9		23	86	34.4	155	49.6	232	53.1	288	68	360	71.3	435	71.6	499	73.8	549																										12/10/2015	02/17/2016	05/04/2016	06/29/2016	09/09/2016	11/23/2016	01/26/2017	03/17/2017													34	103	180	236	308	383	447	497												
1454	1454	BXD48a	CD	F	Harvest	436	02/17/2014	04/11/2014	04/29/2015	53	18.7	04/11/2014	22.9	86	24.9	157	25.7	204	26.2	266	26.8	331	26.5	387																														05/14/2014	07/24/2014	09/09/2014	11/10/2014	01/14/2015	03/11/2015															33	104	151	213	278	334														
1455	1455	BXD48a	CD	F	Harvest	436	02/17/2014	04/11/2014	04/29/2015	53	21.4	04/11/2014	25.4	86	28.8	157	29.1	204	27	266	29.7	331	29.1	387																														05/14/2014	07/24/2014	09/09/2014	11/10/2014	01/14/2015	03/11/2015															33	104	151	213	278	334														
2899	2899	DBA/2J	CD	F	Euthanized	506	01/28/2019	04/10/2019	06/17/2020	72	25.2		19.5	87	20.2	134	20.9	213	22.5	267	24	324	22.6	374	22.2	434	27.2	506																										04/25/2019	06/11/2019	08/29/2019	10/22/2019	12/18/2019	02/06/2020	04/06/2020	06/17/2020													15	62	141	195	252	302	362	434												
2909	2909	BXD2	CD	F	Other	380	09/23/2018	11/19/2018	10/08/2019	57	17.4		21	87	27.8	142	22.2	145	21.2	215	22.3	261	21.4	340																														12/19/2018	02/12/2019	02/15/2019	04/26/2019	06/11/2019	08/29/2019															30	85	88	158	204	283														
2911	2911	BXD2	CD	F	Other	380	09/23/2018	11/19/2018	10/08/2019	57	18		19.2	87	21	145	22.2	215	24.1	261	23.2	340																																12/19/2018	02/15/2019	04/26/2019	06/11/2019	08/29/2019																30	88	158	204	283															
2912	2912	BXD2	CD	F	Other	380	09/23/2018	11/19/2018	10/08/2019	57	18.5		21.9	87	22.3	145	23.8	215	24.5	261	24.2	340																																12/19/2018	02/15/2019	04/26/2019	06/11/2019	08/29/2019																30	88	158	204	283															
2913	2913	BXD2	CD	F	Natural	351	09/23/2018	11/19/2018	09/09/2019	57	17		19.2	87	21.7	145	24.4	215	19.7	264	18.1	340																																12/19/2018	02/15/2019	04/26/2019	06/14/2019	08/29/2019																30	88	158	207	283															
2910	2910	BXD2	CD	F	Other	380	09/23/2018	11/19/2018	10/08/2019	57	18.4		21.6	87	24.1	145	25.1	215	25.6	264	24.3	340																																12/19/2018	02/15/2019	04/26/2019	06/14/2019	08/29/2019																30	88	158	207	283															
2306	2306	BXD175	CD	F	Natural	1091	07/10/2015	09/09/2015	07/05/2018	61	16.2		17.2	88	19	154	19.6	222	19.6	299	20.3	355	22	427	22.6	501	22.5	565	21.3	615	21.2	676	17.2	754	17.2	831	16.2	893	14.3	957	14.5	1021	13.6	1069										10/06/2015	12/11/2015	02/17/2016	05/04/2016	06/29/2016	09/09/2016	11/22/2016	01/25/2017	03/16/2017	05/16/2017	08/02/2017	10/18/2017	12/19/2017	02/21/2018	04/26/2018	06/13/2018					27	93	161	238	294	366	440	504	554	615	693	770	832	896	960	1008				
2305	2305	BXD175	CD	F	Euthanized	1040	07/10/2015	09/09/2015	05/15/2018	61	15.8		16	88	17.6	154	19.3	222	19.1	299	19.8	355	21.3	427	21.8	501	19.5	565	20	615	20.9	676	15.9	831	14.2	893	15.9	957	15.3	1021														10/06/2015	12/11/2015	02/17/2016	05/04/2016	06/29/2016	09/09/2016	11/22/2016	01/25/2017	03/16/2017	05/16/2017	10/18/2017	12/19/2017	02/21/2018	04/26/2018							27	93	161	238	294	366	440	504	554	615	770	832	896	960						
2424	2424	BXD6	CD	F	Natural	604	09/13/2015	11/06/2015	05/09/2017	54	17.2		19.4	88	20.5	157	23.3	234	25	290	25.8	361	25.9	436	25.2	500	24.9	550																										12/10/2015	02/17/2016	05/04/2016	06/29/2016	09/08/2016	11/22/2016	01/25/2017	03/16/2017													34	103	180	236	307	382	446	496												
1680	1680	C57BL/6J	CD	F	Harvest	182	04/25/2014	06/12/2014	10/24/2014	48	14.9	06/12/2014	19.3	89	21.2	136																																						07/23/2014	09/08/2014																			41	88																		
2664	2664	BXD16	CD	F	Natural	725	10/28/2016	12/13/2016	10/23/2018	46	20.5		20.4	89	24.4	139	26.6	200	26.4	278	26.9	355	27.6	417	25.9	481	25.9	546	23.8	594	19.3	671																						01/25/2017	03/16/2017	05/16/2017	08/02/2017	10/18/2017	12/19/2017	02/21/2018	04/27/2018	06/14/2018	08/30/2018											43	93	154	232	309	371	435	500	548	625										
2663	2663	BXD16	CD	F	Harvest	465	10/28/2016	12/13/2016	02/05/2018	46	21.4		24	89	27.3	139	31.2	200	36.6	278	40.2	355	38.1	417																														01/25/2017	03/16/2017	05/16/2017	08/02/2017	10/18/2017	12/19/2017															43	93	154	232	309	371														
1854	1854	BXD70	CD	F	Natural	632	08/13/2014	10/22/2014	05/06/2016	70	16.8	10/22/2014	19.6	89	25	154	24.8	210	26.3	273	28.7	335	27.6	419	27.4	485	24.4	553	26.5	630																								11/10/2014	01/14/2015	03/11/2015	05/13/2015	07/14/2015	10/06/2015	12/11/2015	02/17/2016	05/04/2016												19	84	140	203	265	349	415	483	560											
1855	1855	BXD70	CD	F	Harvest	261	08/13/2014	10/22/2014	05/01/2015	70	18.5	10/22/2014	21.2	89	24.3	154	25.6	210																																				11/10/2014	01/14/2015	03/11/2015																		19	84	140																	
1936	1856	BXD70	CD	F	Harvest	261	08/13/2014	10/22/2014	05/01/2015	70	16.6	10/22/2014	17.7	89	22.9	154	25.9	210																																				11/10/2014	01/14/2015	03/11/2015																		19	84	140																	
2309	2309	BXD161	CD	F	Euthanized	957	07/09/2015	09/09/2015	02/20/2018	62	21.6		25.7	89	27.8	155	30.7	223	31.3	300	32	356	31.9	427	29.7	502	30	566	30.4	616	29.1	677	28.1	755	24.9	832	23.1	894																10/06/2015	12/11/2015	02/17/2016	05/04/2016	06/29/2016	09/08/2016	11/22/2016	01/25/2017	03/16/2017	05/16/2017	08/02/2017	10/18/2017	12/19/2017								27	93	161	238	294	365	440	504	554	615	693	770	832							
2310	2310	BXD161	CD	F	Natural	832	07/09/2015	09/09/2015	10/18/2017	62	22.8		26.2	89	26.8	155	29.7	223	33.3	300	31.3	356	30.5	427	31.5	502	28	566	29	616	28.8	677	28.6	755																				10/06/2015	12/11/2015	02/17/2016	05/04/2016	06/29/2016	09/08/2016	11/22/2016	01/25/2017	03/16/2017	05/16/2017	08/02/2017										27	93	161	238	294	365	440	504	554	615	693									
2311	2311	BXD161	CD	F	Natural	515	07/09/2015	09/09/2015	12/05/2016	62	20		23	89	24.6	155	26	223	26.9	300	29.2	356	27.1	427	27.8	502																												10/06/2015	12/11/2015	02/17/2016	05/04/2016	06/29/2016	09/08/2016	11/22/2016														27	93	161	238	294	365	440													
2605	2605	BXD86	CD	F	LowOutlier	98	06/10/2016	08/11/2016	09/16/2016	62	11		12.6	90																																								09/08/2016																				28																			
1761	1348	BXD45	CD	F	Natural	840	10/17/2013	11/15/2013	02/04/2016	29	14.8	11/15/2013	21.2	91	22.1	145	22.2	208	22	279	22.9	326	22.3	389	21.7	454	21.6	510	21.1	573	20.8	635	19	719	18.6	785																		01/16/2014	03/11/2014	05/13/2014	07/23/2014	09/08/2014	11/10/2014	01/14/2015	03/11/2015	05/13/2015	07/14/2015	10/06/2015	12/11/2015									62	116	179	250	297	360	425	481	544	606	690	756								
2440	2440	BXD29	CD	F	Euthanized	918	09/10/2015	11/06/2015	03/16/2018	57	19		21.9	91	26.3	160	30.9	237	37.9	365	38	439	39.4	503	37	553	33.9	614	33.5	692	25.7	769	26	831	26.6	895																		12/10/2015	02/17/2016	05/04/2016	09/09/2016	11/22/2016	01/25/2017	03/16/2017	05/16/2017	08/02/2017	10/18/2017	12/19/2017	02/21/2018									34	103	180	308	382	446	496	557	635	712	774	838								
1472	1472	BXD32	CD	F	Natural	800	02/12/2014	04/11/2014	04/22/2016	58	16	04/11/2014	19.2	91	22.1	162	23.6	209	22.4	271	24.4	336	27.1	392	26.4	455	28.9	517	28.7	601	28.6	667	25.8	735																				05/14/2014	07/24/2014	09/09/2014	11/10/2014	01/14/2015	03/11/2015	05/13/2015	07/14/2015	10/06/2015	12/11/2015	02/17/2016										33	104	151	213	278	334	397	459	543	609	677									
1872	1872	BXD63	CD	F	Harvest	751	08/10/2014	10/22/2014	08/30/2016	73	19.9	10/22/2014	22.1	92	24.9	157	26.4	213	32	276	34.1	338	33.4	422	31.3	488	27.4	556	26.2	633	23.5	689																						11/10/2014	01/14/2015	03/11/2015	05/13/2015	07/14/2015	10/06/2015	12/11/2015	02/17/2016	05/04/2016	06/29/2016											19	84	140	203	265	349	415	483	560	616										
1847	1847	BXD62	CD	F	Harvest	253	08/10/2014	10/22/2014	04/20/2015	73	19.6	10/22/2014	21.4	92	24.3	157	27.7	213																																				11/10/2014	01/14/2015	03/11/2015																		19	84	140																	
1848	1848	BXD62	CD	F	Harvest	253	08/10/2014	10/22/2014	04/20/2015	73	18.4	10/22/2014	21.1	92	23.5	157	28	213																																				11/10/2014	01/14/2015	03/11/2015																		19	84	140																	
2443	2443	BXD8	CD	F	Euthanized	546	09/09/2015	11/06/2015	03/08/2017	58	17.9		21.1	92	25.6	161	26.3	238	26.1	294	26.6	365	27.4	440	23.6	504																												12/10/2015	02/17/2016	05/04/2016	06/29/2016	09/08/2016	11/22/2016	01/25/2017														34	103	180	236	307	382	446													
2444	2444	BXD8	CD	F	Natural	324	09/09/2015	11/06/2015	07/29/2016	58	13.8		17.4	92	21	161	21.5	238	22.2	294																																		12/10/2015	02/17/2016	05/04/2016	06/29/2016																	34	103	180	236																
2691	2691	BXD190	CD	F	Euthanized	674	09/17/2017	11/20/2017	07/23/2019	64	18.3		19.9	93	26.3	157	28.7	222	29.1	269	31.3	347	30.5	403	30.4	457	32.4	513	29.8	585	24.8	632																						12/19/2017	02/21/2018	04/27/2018	06/13/2018	08/30/2018	10/25/2018	12/18/2018	02/12/2019	04/25/2019	06/11/2019											29	93	158	205	283	339	393	449	521	568										
2690	2690	BXD190	CD	F	Euthanized	520	09/17/2017	11/20/2017	02/19/2019	64	17.9		19	93	24.5	157	28.6	222	27.5	269	30.1	347	29.7	403	28.8	457	27	513																										12/19/2017	02/21/2018	04/27/2018	06/13/2018	08/30/2018	10/25/2018	12/18/2018	02/12/2019													29	93	158	205	283	339	393	449												
2692	2692	BXD190	CD	F	Euthanized	479	09/17/2017	11/20/2017	01/09/2019	64	18.4		20.7	93	23.1	157	27.8	222	30.3	269	27.6	347	21.8	403	21.7	457																												12/19/2017	02/21/2018	04/27/2018	06/13/2018	08/30/2018	10/25/2018	12/18/2018														29	93	158	205	283	339	393													
1871	1871	BXD63	CD	F	Euthanized	637	08/08/2014	10/22/2014	05/06/2016	75	17.5	10/22/2014	18.6	94	21.4	159	21.2	215	23.6	278	22.7	340	22.6	424	22.7	490	21	558	22.3	635																								11/10/2014	01/14/2015	03/11/2015	05/13/2015	07/14/2015	10/06/2015	12/11/2015	02/17/2016	05/04/2016												19	84	140	203	265	349	415	483	560											
4907	4907	B6D2F1	CD	F	Euthanized	887	05/14/2022	06/23/2022	10/17/2024	40	18.7		25	96	27.7	156	34.7	220	36.5	290	40.4	356	40.6	425	44.7	473	43.5	534	44.8	583	45.3	650	47.2	711	43.5	788	34.5	853																08/18/2022	10/17/2022	12/20/2022	02/28/2023	05/05/2023	07/13/2023	08/30/2023	10/30/2023	12/18/2023	02/23/2024	04/24/2024	07/10/2024	09/13/2024								56	116	180	250	316	385	433	494	543	610	671	748	813							
4908	4908	B6D2F1	CD	F	Natural	801	05/14/2022	06/23/2022	07/23/2024	40	18.8		21.7	96	27.4	156	32.4	220	38.2	290	40	356	41	425	42.7	473	41.9	534	45.1	583	45.8	650	47.8	711	37.6	789																		08/18/2022	10/17/2022	12/20/2022	02/28/2023	05/05/2023	07/13/2023	08/30/2023	10/30/2023	12/18/2023	02/23/2024	04/24/2024	07/11/2024									56	116	180	250	316	385	433	494	543	610	671	749								
4906	4906	B6D2F1	CD	F	Euthanized	829	05/14/2022	06/23/2022	08/20/2024	40	16.5		21	96	25.6	156	27.3	220	31.5	290	33.4	356	37	425	39.6	473	39.1	534	40.3	583	39.7	650	42.5	711	37.2	789																		08/18/2022	10/17/2022	12/20/2022	02/28/2023	05/05/2023	07/13/2023	08/30/2023	10/30/2023	12/18/2023	02/23/2024	04/24/2024	07/11/2024									56	116	180	250	316	385	433	494	543	610	671	749								
4904	4904	B6D2F1	CD	F	Natural	695	05/14/2022	06/23/2022	04/08/2024	40	15.8		19.8	96	23.9	156	28.5	220	36.2	290	37.6	356	41.1	425	46.4	473	43	534	44.8	583	42.5	650																						08/18/2022	10/17/2022	12/20/2022	02/28/2023	05/05/2023	07/13/2023	08/30/2023	10/30/2023	12/18/2023	02/23/2024											56	116	180	250	316	385	433	494	543	610										
4905	4905	B6D2F1	CD	F	Natural	695	05/14/2022	06/23/2022	04/08/2024	40	18.5		23.6	96	31	156	33.6	220	39.3	290	39.8	356	44.8	425	45.9	473	48.5	534	48.1	583	49.8	650																						08/18/2022	10/17/2022	12/20/2022	02/28/2023	05/05/2023	07/13/2023	08/30/2023	10/30/2023	12/18/2023	02/23/2024											56	116	180	250	316	385	433	494	543	610										
2483	2483	BXD24	CD	F	Natural	851	11/13/2015	01/14/2016	03/13/2018	62	18.4		22.8	96	30.9	173	34.5	229	36.9	300	39.2	375	38.4	439	40.1	489	38.1	550	35.5	628	24.3	705	25.9	769	23.3	832																		02/17/2016	05/04/2016	06/29/2016	09/08/2016	11/22/2016	01/25/2017	03/16/2017	05/16/2017	08/02/2017	10/18/2017	12/21/2017	02/22/2018									34	111	167	238	313	377	427	488	566	643	707	770								
2484	2484	BXD24	CD	F	Natural	553	11/13/2015	01/14/2016	05/19/2017	62	19.3		23.8	96	34.4	173	39.1	229	30.7	300	29.1	375	30.9	439	40	489	26.6	550																										02/17/2016	05/04/2016	06/29/2016	09/08/2016	11/22/2016	01/25/2017	03/16/2017	05/16/2017													34	111	167	238	313	377	427	488												
2688	2688	BXD191	CD	F	Euthanized	686	09/13/2017	11/20/2017	07/31/2019	68	19.1		21.2	97	22.6	161	24.7	226	23.9	273	27.1	351	27.1	407	28.5	462	26.1	520	26.4	589	25.3	636																						12/19/2017	02/21/2018	04/27/2018	06/13/2018	08/30/2018	10/25/2018	12/19/2018	02/15/2019	04/25/2019	06/11/2019											29	93	158	205	283	339	394	452	521	568										
2689	2689	BXD191	CD	F	Euthanized	686	09/13/2017	11/20/2017	07/31/2019	68	18.4		20.9	97	22.1	161	21.9	226	23.5	273	25.3	351	26.1	407	29.6	462	27.4	520	27.2	589	27	636																						12/19/2017	02/21/2018	04/27/2018	06/13/2018	08/30/2018	10/25/2018	12/19/2018	02/15/2019	04/25/2019	06/11/2019											29	93	158	205	283	339	394	452	521	568										
2687	2687	BXD191	CD	F	Euthanized	618	09/13/2017	11/20/2017	05/24/2019	68	17.8		19.6	97	21.8	161	21.9	226	22.9	273	24.1	351	23.8	407	25.8	462	24.7	520	23.3	589																								12/19/2017	02/21/2018	04/27/2018	06/13/2018	08/30/2018	10/25/2018	12/19/2018	02/15/2019	04/25/2019												29	93	158	205	283	339	394	452	521											
1541	1541	BXD24	CD	F	Harvest	677	02/06/2014	04/11/2014	12/15/2015	64	18.4	04/11/2014	23.7	97	32.5	168	35.4	215	36.8	277	37.3	342	35.3	398	38.4	461	40.1	523	37	607																								05/14/2014	07/24/2014	09/09/2014	11/10/2014	01/14/2015	03/11/2015	05/13/2015	07/14/2015	10/06/2015												33	104	151	213	278	334	397	459	543											
1540	1540	BXD24	CD	F	Natural	554	02/06/2014	04/11/2014	08/14/2015	64	17.6	04/11/2014	21.8	97	30.4	168	34.2	215	35.2	277	37.2	342	37.8	398	40.1	461	43.9	523																										05/14/2014	07/24/2014	09/09/2014	11/10/2014	01/14/2015	03/11/2015	05/13/2015	07/14/2015													33	104	151	213	278	334	397	459												
1860	1860	BXD73	CD	F	Harvest	759	08/04/2014	10/22/2014	09/01/2016	79	16.3	10/22/2014	18.6	98	22	163	22.2	219	21.8	282	23.5	344	23.1	428	23.2	494	21.4	562	24.2	639	24.9	695																						11/10/2014	01/14/2015	03/11/2015	05/13/2015	07/14/2015	10/06/2015	12/11/2015	02/17/2016	05/04/2016	06/29/2016											19	84	140	203	265	349	415	483	560	616										
1861	1861	BXD73	CD	F	Natural	674	08/04/2014	10/22/2014	06/08/2016	79	16.8	10/22/2014	19.9	98	24.8	163	26.5	219	26.9	282	28.6	344	26.2	428	26.2	494	23.3	562	20	639																								11/10/2014	01/14/2015	03/11/2015	05/13/2015	07/14/2015	10/06/2015	12/11/2015	02/17/2016	05/04/2016												19	84	140	203	265	349	415	483	560											
1859	1859	BXD73	CD	F	Harvest	259	08/04/2014	10/22/2014	04/20/2015	79	16.5	10/22/2014	17.7	98	19.9	163	22.2	219																																				11/10/2014	01/14/2015	03/11/2015																		19	84	140																	
2429	2429	BXD19	CD	F	Natural	520	09/03/2015	11/06/2015	02/04/2017	64	20.3		23.1	99	24.8	167	28.7	244	25.4	300	28.2	372	27	447	25.3	510																												12/11/2015	02/17/2016	05/04/2016	06/29/2016	09/09/2016	11/23/2016	01/25/2017														35	103	180	236	308	383	446													
1460	1460	BXD51	CD	F	Natural	959	02/03/2014	04/11/2014	09/19/2016	67	18.8	04/11/2014	23.1	99	26.1	170	25.9	217	26.8	280	30.2	345	27.9	401	27.7	464	29.6	526	28.7	610	28.6	676	29.3	744	28.5	821	27.6	877	28.6	948														05/13/2014	07/23/2014	09/08/2014	11/10/2014	01/14/2015	03/11/2015	05/13/2015	07/14/2015	10/06/2015	12/11/2015	02/17/2016	05/04/2016	06/29/2016	09/08/2016							32	103	150	213	278	334	397	459	543	609	677	754	810	881						
1459	1459	BXD51	CD	F	Natural	983	02/03/2014	04/11/2014	10/13/2016	67	18.4	04/11/2014	21.7	99	24.5	170	24.6	217	23.6	280	24.7	345	22.8	401	23.7	464	26.3	526	25.3	610	25.9	676	25.5	744	26.5	821	25.6	877	21.2	948														05/13/2014	07/23/2014	09/08/2014	11/10/2014	01/14/2015	03/11/2015	05/13/2015	07/14/2015	10/06/2015	12/11/2015	02/17/2016	05/04/2016	06/29/2016	09/08/2016							32	103	150	213	278	334	397	459	543	609	677	754	810	881						
1458	1458	BXD51	CD	F	LowOutlier	181	02/03/2014	04/11/2014	08/03/2014	67	19.4	04/11/2014	25.6	99	28.7	170																																						05/13/2014	07/23/2014																			32	103																		
2656	2656	BXD157	CD	F	Euthanized	896	10/17/2016	12/13/2016	04/01/2019	57	12.6		14	100	15.6	150	16.1	211	17.1	289	18.2	366	17.5	428	17.8	492	18.6	555	16.5	604	16.2	681	15.1	738	13.8	792	15	848																01/25/2017	03/16/2017	05/16/2017	08/02/2017	10/18/2017	12/19/2017	02/21/2018	04/25/2018	06/13/2018	08/29/2018	10/25/2018	12/18/2018	02/12/2019								43	93	154	232	309	371	435	498	547	624	681	735	791							
4998	4998	DBA/2J	CD	F	Natural	301	05/29/2023	06/30/2023	03/25/2024	32	17.6		24.6	100	31.1	157	33.6	205	33.5	270																																		09/06/2023	11/02/2023	12/20/2023	02/23/2024																	68	125	173	238																
4997	4997	DBA/2J	CD	F	Natural	176	05/29/2023	06/30/2023	11/21/2023	32	19		25.4	100	32.9	157	35.5	205																																				09/06/2023	11/02/2023	12/20/2023																		68	125	173																	
2241	2241	BXD175	CD	F	Natural	941	06/28/2015	08/05/2015	01/24/2018	38	11.9		17	100	19.8	166	19.9	234	22.6	311	22.2	367	22.3	438	23.5	513	20.4	577	21.3	627	21.3	688	18.1	766	16.9	843	15.2	907																10/06/2015	12/11/2015	02/17/2016	05/04/2016	06/29/2016	09/08/2016	11/22/2016	01/25/2017	03/16/2017	05/16/2017	08/02/2017	10/18/2017	12/21/2017								62	128	196	273	329	400	475	539	589	650	728	805	869							
2240	2240	BXD175	CD	F	Natural	1065	06/28/2015	08/05/2015	05/28/2018	38	15		19.6	100	21.6	166	22.7	234	24.2	367	27.1	438	28.9	513	26.8	577	26.3	627	25.7	688	22.5	766	19.9	843	20.5	907	19.9	970	18.5	1034														10/06/2015	12/11/2015	02/17/2016	06/29/2016	09/08/2016	11/22/2016	01/25/2017	03/16/2017	05/16/2017	08/02/2017	10/18/2017	12/21/2017	02/22/2018	04/27/2018							62	128	196	329	400	475	539	589	650	728	805	869	932	996						
